stub,pixel_size_nm_per_px,covered_px,total_px,coverage_fraction,coverage_percent,covered_area_nm2,covered_area_um2,n_rois,rois_per_nm2,rois_per_um2,mean_roi_area_nm2,summed_roi_area_nm2,summed_roi_area_um2,total_fenestration_area_nm2,total_fenestration_area_um2,porosity_fraction,porosity_percent
PR17_ME_44,3.69,370319,786432,0.4708849589029948,47.088495890299484,5042300.5359,5.0423005359,344,6.822282756666338e-05,68.22282756666337,1647.468936627907,566729.3142,0.5667293142000001,566729.3142,0.5667293142000001,0.11239498918499997,11.239498918499997
PR9_ME_11,3.636,304935,786432,0.3877449035644531,38.77449035644531,4031391.9477600004,4.03139194776,368,9.12836074409672e-05,91.28360744096719,1230.1887079565217,452709.444528,0.45270944452800005,452709.444528,0.45270944452800005,0.11229606309541378,11.229606309541378
PR16_ME_26,3.616,397447,786432,0.5053799947102865,50.53799947102865,5196800.7608320005,5.196800760832001,346,6.657942375004692e-05,66.57942375004691,1683.786177849711,582590.017536,0.582590017536,582590.017536,0.582590017536,0.11210551343952778,11.210551343952778
PR6_ME_38,3.704,318371,786432,0.4048296610514323,40.482966105143234,4367927.865536001,4.367927865536001,319,7.303234160916132e-05,73.0323416091613,1534.7046311724139,489570.77734400006,0.48957077734400006,489570.777344,0.489570777344,0.11208307289294564,11.208307289294565
PR1_ME_overview31,3.652,395874,786432,0.5033798217773438,50.337982177734375,5279812.708896001,5.279812708896001,345,6.534322693278619e-05,65.3432269327862,1713.5279269565222,591167.1348000001,0.5911671348000002,591167.1348000001,0.5911671348000002,0.11196744418678671,11.196744418678671
PR16_ME_25,3.616,338183,786432,0.4300219217936198,43.002192179361984,4421896.936448,4.421896936448,291,6.580886080844594e-05,65.80886080844594,1699.7194143230242,494618.34956800006,0.49461834956800005,494618.34956800006,0.49461834956800005,0.11185659835059716,11.185659835059717
FAS24_ME_21,3.73,421134,786432,0.5354995727539062,53.549957275390625,5859195.2286,5.8591952286,471,8.03864663360161e-05,80.38646633601608,1387.2431479830148,653391.5227,0.6533915227,653391.5227,0.6533915227,0.1115155746152056,11.15155746152056
PR1_ME_overview34,3.652,350296,786432,0.4454243977864583,44.54243977864583,4671934.182784,4.671934182784001,376,8.04805858322135e-05,80.4805858322135,1385.2497939148939,520853.9225120001,0.520853922512,520853.9225120001,0.520853922512,0.11148571493822368,11.148571493822368
PR1_ME_overview32,3.652,273325,786432,0.3475507100423177,34.755071004231766,3645363.9508000007,3.6453639508000006,258,7.077482618529217e-05,70.77482618529217,1566.8512489922482,404247.62224000006,0.40424762224000005,404247.62224000006,0.40424762224000005,0.1108936248056343,11.08936248056343
PR20_ME_26,3.69,359019,786432,0.4565162658691406,45.65162658691406,4888438.6059,4.8884386059,425,8.693982563001917e-05,86.93982563001917,1269.7253534117647,539633.2752,0.5396332752,539633.2752,0.5396332752,0.1103897008236333,11.03897008236333
FAS20_ME_07,3.652,426802,786432,0.5427068074544271,54.27068074544271,5692302.661408001,5.692302661408001,341,5.990545835025102e-05,59.90545835025101,1842.0065981935488,628124.2499840001,0.6281242499840001,628124.2499840001,0.6281242499840001,0.1103462495489712,11.034624954897119
FAS19_ME_28,3.665,353379,786432,0.4493446350097656,44.93446350097656,4746666.238275,4.746666238275,377,7.942416447148529e-05,79.4241644714853,1385.0512324933688,522164.31465,0.52216431465,522164.3146500001,0.5221643146500001,0.11000653689098674,11.000653689098675
FAS24_ME_29,3.769,396936,786432,0.504730224609375,50.4730224609375,5638619.173896001,5.638619173896001,477,8.459517929642642e-05,84.59517929642641,1295.2787658993714,617847.9713340001,0.6178479713340002,617847.9713340001,0.6178479713340002,0.10957433944011126,10.957433944011125
PR13_ME_10,3.692,390066,786432,0.49599456787109375,49.599456787109375,5316936.597024,5.316936597024,390,7.335050792561474e-05,73.35050792561475,1491.4611781333335,581669.859472,0.581669859472,581669.859472,0.581669859472,0.10939943496741578,10.939943496741577
PR1_ME_13,3.684,323760,786432,0.41168212890625,41.168212890625,4394024.09856,4.39402409856,302,6.87297095386825e-05,68.7297095386825,1589.974388344371,480172.26528,0.48017226528,480172.26528000005,0.48017226528000007,0.109278477884853,10.9278477884853
PR20_ME_22,3.69,465660,786432,0.5921173095703125,59.21173095703125,6340473.126,6.340473126,479,7.554641278042694e-05,75.54641278042695,1445.97865302714,692623.7748,0.6926237748,692623.7748,0.6926237748,0.10923850019327407,10.923850019327407
PR17_ME_42,3.69,327680,786432,0.4166666666666667,41.66666666666667,4461723.648,4.461723648,270,6.0514729575649416e-05,60.51472957564941,1804.78884,487292.98679999996,0.48729298679999994,487292.98679999996,0.48729298679999994,0.10921630859374999,10.921630859375
PR5_ME_30,3.704,311030,786432,0.39549509684244794,39.549509684244796,4267212.164480001,4.267212164480001,318,7.452172231955363e-05,74.52172231955362,1455.3578821635222,462803.80652800004,0.4628038065280001,462803.80652800004,0.4628038065280001,0.10845577597016365,10.845577597016366
PR6_ME_52,3.704,309275,786432,0.3932634989420573,39.326349894205734,4243134.238400001,4.2431342384000015,299,7.046677837671871e-05,70.46677837671871,1535.4957519197328,459113.2298240001,0.4591132298240001,459113.2298240001,0.4591132298240001,0.10820143884892086,10.820143884892087
PR22_ME_09,3.69,404691,786432,0.5145912170410156,51.45912170410156,5510313.1251,5.5103131251,431,7.821697065394597e-05,78.21697065394598,1381.323332714617,595350.3563999999,0.5953503563999999,595350.3563999999,0.5953503563999999,0.10804292657855004,10.804292657855004
PR11_ME_09,3.616,323488,786432,0.4113362630208333,41.13362630208333,4229753.110528001,4.229753110528001,331,7.82551584810304e-05,78.2551584810304,1378.137261244713,456163.433472,0.456163433472,456163.433472,0.456163433472,0.10784634978731822,10.784634978731821
FAS20_ME_19,3.652,337480,786432,0.4291280110677083,42.91280110677083,4501005.85792,4.50100585792,329,7.309477267644284e-05,73.09477267644284,1474.0540293252282,484963.77564800007,0.4849637756480001,484963.77564800007,0.4849637756480001,0.10774564418632215,10.774564418632215
FAS23_ME_11,3.735,381343,786432,0.48490269978841144,48.49026997884114,5319820.652175,5.319820652175,349,6.56037153916668e-05,65.60371539166681,1638.2520676934098,571749.971625,0.571749971625,571749.971625,0.571749971625,0.10747542238876812,10.747542238876811
PR14_ME_05,3.652,373222,786432,0.47457631429036456,47.457631429036454,4977700.629088,4.977700629088001,290,5.825983151846015e-05,58.259831518460146,1842.635892634483,534364.4088640001,0.5343644088640002,534364.4088640001,0.5343644088640002,0.10735165665475241,10.735165665475241
PR6_ME_24,3.704,354931,786432,0.45131810506184894,45.13181050618489,4869517.026496001,4.869517026496,370,7.598289481005142e-05,75.98289481005143,1411.6743263135138,522319.5007360001,0.5223195007360001,522319.50073600013,0.5223195007360001,0.10726310184232993,10.726310184232993
FAS6_ME_new_15,3.652,285718,786432,0.36330922444661456,36.330922444661454,3810650.6806720006,3.8106506806720004,367,9.630901144034549e-05,96.30901144034549,1113.1212411989102,408515.49552000005,0.40851549552000005,408515.49552000005,0.40851549552000005,0.1072036063531174,10.72036063531174
PR11_ME_19,3.616,362984,786432,0.4615580240885417,46.15580240885417,4746181.320704,4.746181320704,349,7.353279961673123e-05,73.53279961673123,1456.770646555874,508412.95564800006,0.508412955648,508412.955648,0.508412955648,0.10712042404072906,10.712042404072907
PR5_ME_45,3.704,305584,786432,0.3885701497395833,38.85701497395833,4192495.135744001,4.192495135744001,395,9.421597096973214e-05,94.21597096973214,1135.6368727493673,448576.5647360001,0.4485765647360001,448576.5647360001,0.4485765647360001,0.10699513063511179,10.69951306351118
PR14_ME_12,3.692,411411,786432,0.5231361389160156,52.31361389160156,5607887.389104,5.607887389104,391,6.972322603333731e-05,69.7232260333373,1531.2236303631714,598708.439472,0.598708439472,598708.439472,0.598708439472,0.10676185128739872,10.676185128739872
PR9_ME_03,3.636,350791,786432,0.44605382283528644,44.60538228352864,4637631.012336,4.637631012336,299,6.447257213966923e-05,64.47257213966924,1649.422684896321,493177.382784,0.49317738278400003,493177.38278399996,0.493177382784,0.10634252304078497,10.634252304078498
PR21_ME_09,3.69,362244,786432,0.4606170654296875,46.06170654296875,4932350.5284,4.9323505284,358,7.25820271569651e-05,72.58202715696511,1464.3773245810055,524247.08219999995,0.5242470821999999,524247.08219999995,0.5242470821999999,0.10628747474078244,10.628747474078244
PR17_ME_41,3.69,363631,786432,0.46238072713216144,46.23807271321614,4951236.0591,4.9512360591,312,6.3014567731338e-05,63.014567731338,1683.9886240384612,525404.4506999999,0.5254044507,525404.4506999999,0.5254044507,0.1061158152082743,10.61158152082743
PR11_ME_24,3.616,244448,786432,0.3108317057291667,31.083170572916668,3196269.0682880003,3.196269068288,238,7.446181623485116e-05,74.46181623485116,1415.610398117647,336915.274752,0.336915274752,336915.274752,0.336915274752,0.10540892132478072,10.540892132478072
PR16_ME_13,3.616,361552,786432,0.4597371419270833,45.97371419270833,4727457.267712001,4.727457267712,321,6.790119546767641e-05,67.90119546767642,1543.637011140187,495507.48057600006,0.4955074805760001,495507.48057600006,0.4955074805760001,0.10481479842456963,10.481479842456963
PR1_ME_overview33,3.652,308981,786432,0.39288965861002606,39.28896586100261,4120911.731024001,4.120911731024001,316,7.668205985122557e-05,76.68205985122557,1365.829185265823,431602.02254400006,0.43160202254400004,431602.02254400006,0.43160202254400004,0.10473459533110449,10.473459533110448
PR5_ME_17,3.704,247978,786432,0.31532033284505206,31.532033284505207,3402162.9364480004,3.402162936448,296,8.700347559162945e-05,87.00347559162947,1203.0156529729732,356092.63328000007,0.35609263328000007,356092.63328000007,0.35609263328000007,0.10466654299978224,10.466654299978224
PR9_ME_04,3.636,223025,786432,0.28359095255533856,28.359095255533855,2948501.1204000004,2.9485011204000005,213,7.224009464548005e-05,72.24009464548006,1444.1995348732396,307614.500928,0.307614500928,307614.500928,0.307614500928,0.10432911108620109,10.43291110862011
FAS23_ME_10,3.735,385697,786432,0.49043909708658856,49.04390970865886,5380559.931825,5.380559931825,357,6.634997184743026e-05,66.34997184743025,1571.4127399159663,560994.34815,0.5609943481499999,560994.34815,0.5609943481499999,0.1042631910541176,10.42631910541176
PR17_ME_18,3.69,563431,786432,0.7164395650227865,71.64395650227866,7671732.8390999995,7.6717328391,499,6.504397513124814e-05,65.04397513124813,1580.3134899799597,788576.4315,0.7885764314999999,788576.4315,0.7885764314999999,0.10278987134183246,10.278987134183245
PR17_ME_45,3.69,383967,786432,0.4882392883300781,48.82392883300781,5228133.0687,5.2281330687,341,6.52240475747476e-05,65.2240475747476,1573.3583234604102,536515.1882999999,0.5365151882999999,536515.1882999999,0.5365151882999999,0.10262079814150694,10.262079814150695
FAS15_ME_14,3.692,365813,786432,0.46515528361002606,46.51552836100261,4986347.252432,4.986347252432,372,7.460370912165489e-05,74.60370912165489,1369.3888424946238,509412.64940800006,0.509412649408,509412.64940800006,0.509412649408,0.1021614868799086,10.21614868799086
PR11_ME_18,3.616,286870,786432,0.36477406819661456,36.477406819661454,3750956.0627200003,3.7509560627200003,203,5.411953555456868e-05,54.11953555456868,1860.6438299113302,377710.697472,0.37771069747200003,377710.697472,0.37771069747200003,0.10069717990727507,10.069717990727508
FAS19_ME_29,3.665,362966,786432,0.46153513590494794,46.153513590494796,4875440.979350001,4.87544097935,331,6.789129463405571e-05,67.89129463405571,1481.8463084592147,490491.12810000003,0.4904911281,490491.1281000001,0.49049112810000006,0.10060446432999234,10.060446432999234
PR16_ME_21,3.616,384441,786432,0.4888420104980469,48.88420104980469,5026741.380096001,5.026741380096,322,6.405740332593965e-05,64.05740332593965,1559.2684315031056,502084.43494400004,0.502084434944,502084.434944,0.502084434944,0.09988268681019973,9.988268681019973
PR22_ME_13,3.69,482224,786432,0.6131795247395834,61.317952473958336,6566010.2064,6.5660102064,488,7.432215069119726e-05,74.32215069119727,1342.608844057377,655193.1159,0.6551931159,655193.1159,0.6551931159,0.09978557682736654,9.978557682736653
FAS15_ME_08,3.541,395930,786432,0.5034510294596354,50.34510294596354,4964439.96833,4.96443996833,328,6.60698894724145e-05,66.06988947241449,1495.7346691676828,490600.97148699994,0.49060097148699994,490600.97148699994,0.49060097148699994,0.09882302427196726,9.882302427196727
PR17_ME_48,3.652,295651,786432,0.37593968709309894,37.59396870930989,3943128.1347040003,3.943128134704,246,6.238701649964681e-05,62.38701649964681,1581.0974144390248,388949.9639520001,0.3889499639520001,388949.9639520001,0.3889499639520001,0.09863995048215633,9.863995048215633
PR17_ME_47,3.69,424463,786432,0.5397326151529948,53.97326151529948,5779530.6543,5.779530654299999,399,6.903674776828842e-05,69.03674776828842,1425.9708135338344,568962.3546,0.5689623546,568962.3546,0.5689623546,0.09844438737887637,9.844438737887637
PR14_ME_07,3.652,355414,786432,0.45193227132161456,45.193227132161454,4740193.481056001,4.740193481056001,251,5.2951425084885614e-05,52.951425084885614,1821.8165248764942,457275.94774400006,0.45727594774400004,457275.94774400006,0.45727594774400004,0.09646778123540434,9.646778123540434
FAS6_ME_new_32,3.69,310070,786432,0.39427439371744794,39.427439371744796,4221944.126999999,4.2219441269999995,324,7.674189668403445e-05,76.74189668403446,1252.8492999999999,405923.17319999996,0.4059231732,405923.17319999996,0.4059231732,0.09614603154126489,9.614603154126488
FAS19_ME_13,3.658,313199,786432,0.3982531229654948,39.825312296549484,4190904.5438359994,4.190904543835999,273,6.514106850787847e-05,65.14106850787847,1463.8186441758241,399622.48986,0.39962248986,399622.48986,0.39962248986,0.09535471058336713,9.535471058336713
PR17_ME_49,3.69,284936,786432,0.3623148600260417,36.23148600260417,3879717.0696,3.8797170696,276,7.113920810427955e-05,71.13920810427955,1340.347177173913,369935.8209,0.3699358209,369935.8209,0.3699358209,0.09535123676895864,9.535123676895864
PR17_ME_46,3.69,276861,786432,0.3520469665527344,35.20469665527344,3769767.0620999997,3.7697670620999997,249,6.605182651823881e-05,66.05182651823881,1429.1983518072288,355870.3896,0.3558703896,355870.3896,0.3558703896,0.09440116159372393,9.440116159372392
PR20_ME_05,3.652,338456,786432,0.4303690592447917,43.03690592447917,4514022.871424001,4.514022871424,252,5.582603526341985e-05,55.826035263419854,1672.959751746032,421585.85744000005,0.42158585744000004,421585.85744000005,0.42158585744000004,0.0933947100952561,9.33947100952561
PR17_ME_43,3.69,324944,786432,0.4131876627604167,41.31876627604167,4424469.9984,4.4244699984,259,5.8538084808725324e-05,58.53808480872532,1574.1578467181466,407706.8823,0.4077068823,407706.8823,0.4077068823,0.09214818553350732,9.214818553350732
PR16_ME_17,3.616,409091,786432,0.5201861063639323,52.01861063639323,5349051.370496,5.349051370496,329,6.150623301445185e-05,61.50623301445185,1470.4125261033437,483765.72108800005,0.48376572108800003,483765.72108800005,0.48376572108800003,0.09043953545788101,9.043953545788101
PR22_ME_10,3.69,379421,786432,0.48245875040690106,48.24587504069011,5166234.2781,5.1662342781,345,6.677978222212595e-05,66.77978222212593,1351.3091243478261,466201.6479,0.46620164789999996,466201.64790000004,0.4662016479,0.09024012903871953,9.024012903871952
PR1_ME_22,3.684,288170,786432,0.36642710367838544,36.642710367838546,3911001.74352,3.91100174352,255,6.520068686302696e-05,65.20068686302696,1374.4830635294118,350493.1812,0.3504931812,350493.1812,0.3504931812,0.08961723982371517,8.961723982371517
PR16_ME_16,3.616,377935,786432,0.48056920369466144,48.05692036946614,4941672.46336,4.941672463360001,266,5.382793011318645e-05,53.82793011318644,1650.1618718796994,438943.05792000005,0.43894305792000005,438943.05792000005,0.43894305792000005,0.08882479791498539,8.88247979149854
PR1_ME_19,3.684,255164,786432,0.3244578043619792,32.44578043619792,3463049.064384,3.4630490643839997,172,4.9667214296484425e-05,49.667214296484424,1652.0578434418603,284153.949072,0.284153949072,284153.949072,0.284153949072,0.08205311094041479,8.205311094041479
PR10_ME_10,3.636,267321,786432,0.3399162292480469,33.99162292480469,3534116.2112160004,3.5341162112160003,212,5.9986708792197906e-05,59.98670879219791,1329.470538792453,281847.75422400003,0.28184775422400005,281847.75422400003,0.28184775422400005,0.07975056205834932,7.975056205834933
PR1_ME_overview29,3.652,267856,786432,0.3405965169270833,34.05965169270833,3572423.3290240006,3.5724233290240006,193,5.402495231513571e-05,54.02495231513571,1388.0953784870467,267902.408048,0.26790240804800003,267902.408048,0.26790240804800003,0.07499178663162295,7.499178663162295
PR1_ME_23,3.684,327839,786432,0.4168688456217448,41.686884562174484,4449383.6991840005,4.449383699184001,262,5.8884559685884085e-05,58.884559685884085,1260.9911855267176,330379.69060800003,0.33037969060800004,330379.690608,0.330379690608,0.07425291072752173,7.425291072752173
PR1_ME_18,3.684,282614,786432,0.35936228434244794,35.936228434244796,3835596.511584,3.8355965115840003,159,4.145378678904294e-05,41.45378678904294,1673.9475975849057,266157.668016,0.266157668016,266157.668016,0.266157668016,0.06939146680631533,6.939146680631533
PR1_ME_17,3.684,374847,786432,0.4766426086425781,47.66426086425781,5087369.506032,5.087369506032,203,3.990274340389599e-05,39.90274340389599,1699.4236830738919,344983.00766400003,0.34498300766400003,344983.00766400003,0.34498300766400003,0.06781166716020136,6.781166716020135
PR3_ME_05,3.692,294683,786432,0.3747088114420573,37.470881144205734,4016783.896112,4.016783896112,200,4.979107793017884e-05,49.791077930178844,1286.61725296,257323.450592,0.257323450592,257323.450592,0.257323450592,0.06406205990844399,6.406205990844399
